id_str,from_user,text,created_at,time,geo_coordinates,iso_language_code,to_user,to_user_id_str,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,status_url,entities_str
344562517026160642 ,Yellworque,Hans Gabler breaking out the Lucie Noël impersonation. A nice complement to his Nora Barnacle. #yearofUlysses,"Tue, 11 Jun 2013 21:11:20 +0000",11/06/2013 21:11:20,,fr,,,220569034,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/1177342213/Degas2_normal.jpg,http://twitter.com/Yellworque/statuses/344562517026160642,"{""urls"":[],""hashtags"":[{""text"":""yearofUlysses"",""indices"":[95,109]}],""user_mentions"":[]}"
344507891836911617 ,Katherine_Ebury,"RT @Yellworque: Hans Gabler asks, ""Why did the Hound of the Baskervilles not bark?"" #YearOfUlysses","Tue, 11 Jun 2013 17:34:16 +0000",11/06/2013 17:34:16,,en,,,757509445,,&lt;a href=&quot;http://twitter.com/download/iphone&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2504295699/334501_781923638824_742495691_o_normal.jpg,http://twitter.com/Katherine_Ebury/statuses/344507891836911617,"{""urls"":[],""hashtags"":[{""text"":""YearOfUlysses"",""indices"":[84,98]}],""user_mentions"":[{""id"":220569034,""name"":""Ronan Crowley"",""indices"":[3,14],""screen_name"":""Yellworque"",""id_str"":""220569034""}]}"
344498993218342913 ,Yellworque,"Hans Gabler asks, ""Why did the Hound of the Baskervilles not bark?"" #YearOfUlysses","Tue, 11 Jun 2013 16:58:55 +0000",11/06/2013 16:58:55,,en,,,220569034,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/1177342213/Degas2_normal.jpg,http://twitter.com/Yellworque/statuses/344498993218342913,"{""urls"":[],""hashtags"":[{""text"":""YearOfUlysses"",""indices"":[68,82]}],""user_mentions"":[]}"
342423547471331328 ,alana_jf,RT @jmhuculak: Michael Groden’s #yearofulysses. http://t.co/RZ5z8GGcqs #mvp,"Wed, 05 Jun 2013 23:31:50 +0000",05/06/2013 23:31:50,,en,,,617591452,,&lt;a href=&quot;http://twitter.com/tweetbutton&quot;&gt;Tweet Button&lt;/a&gt;,http://a0.twimg.com/profile_images/2338152927/typewriters_normal.jpg,http://twitter.com/alana_jf/statuses/342423547471331328,"{""urls"":[{""expanded_url"":""http://web.uvic.ca/~mvp1922/you-michael-groden/"",""indices"":[48,70],""display_url"":""web.uvic.ca/~mvp1922/you-m\u2026"",""url"":""http://t.co/RZ5z8GGcqs""}],""hashtags"":[{""text"":""yearofulysses"",""indices"":[32,46]},{""text"":""mvp"",""indices"":[71,75]}],""user_mentions"":[{""id"":19251811,""name"":""Matt Huculak"",""indices"":[3,13],""screen_name"":""jmhuculak"",""id_str"":""19251811""}]}"
342066386362843136 ,Literature_Geek,RT @jmhuculak: Michael Groden’s #yearofulysses. http://t.co/RZ5z8GGcqs #mvp,"Tue, 04 Jun 2013 23:52:36 +0000",04/06/2013 23:52:36,,en,,,89312744,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/1641666770/tracedavatar_normal.jpg,http://twitter.com/Literature_Geek/statuses/342066386362843136,"{""urls"":[{""expanded_url"":""http://web.uvic.ca/~mvp1922/you-michael-groden/"",""indices"":[48,70],""display_url"":""web.uvic.ca/~mvp1922/you-m\u2026"",""url"":""http://t.co/RZ5z8GGcqs""}],""hashtags"":[{""text"":""yearofulysses"",""indices"":[32,46]},{""text"":""mvp"",""indices"":[71,75]}],""user_mentions"":[{""id"":19251811,""name"":""Matt Huculak"",""indices"":[3,13],""screen_name"":""jmhuculak"",""id_str"":""19251811""}]}"
342036776589852672 ,mkirschenbaum,cc @Literature_Geek RT @jmhuculak Michael Groden’s #yearofulysses. http://t.co/kN5kvC7P7n #mvp,"Tue, 04 Jun 2013 21:54:56 +0000",04/06/2013 21:54:56,,en,,,13598262,,&lt;a href=&quot;http://twitterrific.com&quot;&gt;Twitterrific&lt;/a&gt;,http://a0.twimg.com/profile_images/65216114/mgk-avatar1_normal.jpg,http://twitter.com/mkirschenbaum/statuses/342036776589852672,"{""urls"":[{""expanded_url"":""http://web.uvic.ca/~mvp1922/you-michael-groden/"",""indices"":[67,89],""display_url"":""web.uvic.ca/~mvp1922/you-m\u2026"",""url"":""http://t.co/kN5kvC7P7n""}],""hashtags"":[{""text"":""yearofulysses"",""indices"":[51,65]},{""text"":""mvp"",""indices"":[90,94]}],""user_mentions"":[{""id"":89312744,""name"":""Amanda Visconti"",""indices"":[3,19],""screen_name"":""Literature_Geek"",""id_str"":""89312744""},{""id"":19251811,""name"":""Matt Huculak"",""indices"":[23,33],""screen_name"":""jmhuculak"",""id_str"":""19251811""}]}"
342034983260655616 ,GhostProf,RT @jmhuculak: Michael Groden’s #yearofulysses. http://t.co/RZ5z8GGcqs #mvp,"Tue, 04 Jun 2013 21:47:49 +0000",04/06/2013 21:47:49,,en,,,213863609,,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot;&gt;Twitter for iPad&lt;/a&gt;,http://a0.twimg.com/profile_images/3111326380/a384cf535382316da10f8094ea44eb23_normal.jpeg,http://twitter.com/GhostProf/statuses/342034983260655616,"{""urls"":[{""expanded_url"":""http://web.uvic.ca/~mvp1922/you-michael-groden/"",""indices"":[48,70],""display_url"":""web.uvic.ca/~mvp1922/you-m\u2026"",""url"":""http://t.co/RZ5z8GGcqs""}],""hashtags"":[{""text"":""yearofulysses"",""indices"":[32,46]},{""text"":""mvp"",""indices"":[71,75]}],""user_mentions"":[{""id"":19251811,""name"":""Matt Huculak"",""indices"":[3,13],""screen_name"":""jmhuculak"",""id_str"":""19251811""}]}"
342033734511493121 ,Flip_JamesJoyce,RT @jmhuculak: Michael Groden’s #yearofulysses. http://t.co/RZ5z8GGcqs #mvp,"Tue, 04 Jun 2013 21:42:51 +0000",04/06/2013 21:42:51,,en,,,1310543162,,&lt;a href=&quot;http://twitter.com/download/iphone&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/3442416806/0ff9a9f812d0591ee6a8d68677bcd133_normal.jpeg,http://twitter.com/Flip_JamesJoyce/statuses/342033734511493121,"{""urls"":[{""expanded_url"":""http://web.uvic.ca/~mvp1922/you-michael-groden/"",""indices"":[48,70],""display_url"":""web.uvic.ca/~mvp1922/you-m\u2026"",""url"":""http://t.co/RZ5z8GGcqs""}],""hashtags"":[{""text"":""yearofulysses"",""indices"":[32,46]},{""text"":""mvp"",""indices"":[71,75]}],""user_mentions"":[{""id"":19251811,""name"":""Matt Huculak"",""indices"":[3,13],""screen_name"":""jmhuculak"",""id_str"":""19251811""}]}"
342028782871392256 ,readywriting,RT @jmhuculak: Michael Groden’s #yearofulysses. http://t.co/RZ5z8GGcqs #mvp,"Tue, 04 Jun 2013 21:23:11 +0000",04/06/2013 21:23:11,,en,,,124920374,,&lt;a href=&quot;http://twitter.com/download/iphone&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/3662335275/2030a297106c4dafe3eb48075c9d7d17_normal.jpeg,http://twitter.com/readywriting/statuses/342028782871392256,"{""urls"":[{""expanded_url"":""http://web.uvic.ca/~mvp1922/you-michael-groden/"",""indices"":[48,70],""display_url"":""web.uvic.ca/~mvp1922/you-m\u2026"",""url"":""http://t.co/RZ5z8GGcqs""}],""hashtags"":[{""text"":""yearofulysses"",""indices"":[32,46]},{""text"":""mvp"",""indices"":[71,75]}],""user_mentions"":[{""id"":19251811,""name"":""Matt Huculak"",""indices"":[3,13],""screen_name"":""jmhuculak"",""id_str"":""19251811""}]}"
342028586993205250 ,jmhuculak,Michael Groden’s #yearofulysses. http://t.co/RZ5z8GGcqs #mvp,"Tue, 04 Jun 2013 21:22:24 +0000",04/06/2013 21:22:24,,en,,,19251811,,&lt;a href=&quot;http://twitter.com/tweetbutton&quot;&gt;Tweet Button&lt;/a&gt;,http://a0.twimg.com/profile_images/3384407900/9ca14a83d80bd3abfe1c9f6521325d14_normal.png,http://twitter.com/jmhuculak/statuses/342028586993205250,"{""urls"":[{""expanded_url"":""http://web.uvic.ca/~mvp1922/you-michael-groden/"",""indices"":[33,55],""display_url"":""web.uvic.ca/~mvp1922/you-m\u2026"",""url"":""http://t.co/RZ5z8GGcqs""}],""hashtags"":[{""text"":""yearofulysses"",""indices"":[17,31]},{""text"":""mvp"",""indices"":[56,60]}],""user_mentions"":[]}"
341647496470208513 ,katietani,RT @jmhuculak: Congress folks: check out #yearofulysses exhibit in special collections @UVicLib,"Mon, 03 Jun 2013 20:08:05 +0000",03/06/2013 20:08:05,,en,,,140145408,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2228242926/sky_diving_normal.jpg,http://twitter.com/katietani/statuses/341647496470208513,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[41,55]}],""user_mentions"":[{""id"":19251811,""name"":""Matt Huculak"",""indices"":[3,13],""screen_name"":""jmhuculak"",""id_str"":""19251811""},{""id"":17201942,""name"":""UVic Libraries"",""indices"":[87,95],""screen_name"":""UVicLib"",""id_str"":""17201942""}]}"
341640925270900736 ,GhostProf,RT @jmhuculak: Congress folks: check out #yearofulysses exhibit in special collections @UVicLib,"Mon, 03 Jun 2013 19:41:58 +0000",03/06/2013 19:41:58,,en,,,213863609,,&lt;a href=&quot;http://twitter.com/download/iphone&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/3111326380/a384cf535382316da10f8094ea44eb23_normal.jpeg,http://twitter.com/GhostProf/statuses/341640925270900736,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[41,55]}],""user_mentions"":[{""id"":19251811,""name"":""Matt Huculak"",""indices"":[3,13],""screen_name"":""jmhuculak"",""id_str"":""19251811""},{""id"":17201942,""name"":""UVic Libraries"",""indices"":[87,95],""screen_name"":""UVicLib"",""id_str"":""17201942""}]}"
341637973974085632 ,jmhuculak,Congress folks: check out #yearofulysses exhibit in special collections @UVicLib,"Mon, 03 Jun 2013 19:30:14 +0000",03/06/2013 19:30:14,,en,,,19251811,,&lt;a href=&quot;http://twitter.com/download/iphone&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/3384407900/9ca14a83d80bd3abfe1c9f6521325d14_normal.png,http://twitter.com/jmhuculak/statuses/341637973974085632,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[26,40]}],""user_mentions"":[{""id"":17201942,""name"":""UVic Libraries"",""indices"":[72,80],""screen_name"":""UVicLib"",""id_str"":""17201942""}]}"
340423994618552320 ,expat_46,"RT @plurabelle: #yearofulysses One of my fav things about Joyce is his humor. But for me there is smething breathtaking about the end, a silent awe, not LOL","Fri, 31 May 2013 11:06:19 +0000",31/05/2013 11:06:19,,en,,,197680967,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,http://twitter.com/expat_46/statuses/340423994618552320,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[16,30]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[3,14],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
340423724836720640 ,expat_46,"RT @mchlstvns: @plurabelle won't lie, Molly's predicament and the final passage get me every time. #yearofulysses #openlyweep","Fri, 31 May 2013 11:05:15 +0000",31/05/2013 11:05:15,,en,,,197680967,338003346512289792,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,http://twitter.com/expat_46/statuses/340423724836720640,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[99,113]},{""text"":""openlyweep"",""indices"":[114,125]}],""user_mentions"":[{""id"":242180541,""name"":""mchlstvns_ebooks"",""indices"":[3,13],""screen_name"":""mchlstvns"",""id_str"":""242180541""},{""id"":15451658,""name"":""Laura Hensch"",""indices"":[15,26],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
340423687943634944 ,expat_46,"RT @plurabelle: Thank you for having me, #yearofulysses!  And thanks for the wonderful program you've put on all year. Here's to U and expired copyrights!","Fri, 31 May 2013 11:05:06 +0000",31/05/2013 11:05:06,,en,,,197680967,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,http://twitter.com/expat_46/statuses/340423687943634944,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[41,55]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[3,14],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
338011564475047937 ,OpenJoyce,@plurabelle sorry to have missed today's #yearofulysses,"Fri, 24 May 2013 19:20:11 +0000",24/05/2013 19:20:11,,en,plurabelle,15451658,1110051295,338004893073821696,&lt;a href=&quot;http://twitter.com/download/iphone&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/3332632386/b0cafc7a4ec1d30ace721dab7cb6d052_normal.png,http://twitter.com/OpenJoyce/statuses/338011564475047937,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[41,55]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
338008351885627392 ,BobRBogle,(Hope the hashtag isn't so long next year. #yearofulysses),"Fri, 24 May 2013 19:07:25 +0000",24/05/2013 19:07:25,,en,,,606345587,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3636052098/4994bdc3c88d89c29342f3b7879f7d7c_normal.jpeg,http://twitter.com/BobRBogle/statuses/338008351885627392,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[43,57]}],""user_mentions"":[]}"
338004893073821696 ,plurabelle,"Thank you for having me, #yearofulysses!  And thanks for the wonderful program you've put on all year. Here's to U and expired copyrights!","Fri, 24 May 2013 18:53:40 +0000",24/05/2013 18:53:40,,en,,,15451658,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/338004893073821696,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[25,39]}],""user_mentions"":[]}"
338004417657856002 ,mchlstvns,"@plurabelle won't lie, Molly's predicament and the final passage get me every time. #yearofulysses #openlyweep","Fri, 24 May 2013 18:51:47 +0000",24/05/2013 18:51:47,,en,plurabelle,15451658,242180541,338003346512289792,&lt;a href=&quot;http://twitter.com/download/android&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1777407725/ms_normal.jpg,http://twitter.com/mchlstvns/statuses/338004417657856002,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[84,98]},{""text"":""openlyweep"",""indices"":[99,110]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
338003993441730560 ,BobRBogle,"#yearofulysses Thanks to @plurabelle, &amp; for all these chats all year long!","Fri, 24 May 2013 18:50:06 +0000",24/05/2013 18:50:06,,en,,,606345587,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3636052098/4994bdc3c88d89c29342f3b7879f7d7c_normal.jpeg,http://twitter.com/BobRBogle/statuses/338003993441730560,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[0,14]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[25,36],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
338003603421814784 ,Wharfrat1983,@plurabelle yes punctuation is overrated thank you james joyce for teaching me that #yearofulysses,"Fri, 24 May 2013 18:48:33 +0000",24/05/2013 18:48:33,,en,plurabelle,15451658,194015879,338003346512289792,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3278993057/d814870372212b4ce5e651a23f6eaf48_normal.jpeg,http://twitter.com/Wharfrat1983/statuses/338003603421814784,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[84,98]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
338003346512289792 ,plurabelle,"Well, #yearofulysses, unfortunately I have to go soon! Any last thoughts on ""Penelope""?","Fri, 24 May 2013 18:47:32 +0000",24/05/2013 18:47:32,,en,,,15451658,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/338003346512289792,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[6,20]}],""user_mentions"":[]}"
338002970635563008 ,plurabelle,"@BobRBogle #yearofulysses We were talking abt Joyce's claim that he hadnt interptd P as a ""human apparition"" but as earth, pre-/posthuman","Fri, 24 May 2013 18:46:02 +0000",24/05/2013 18:46:02,,en,BobRBogle,606345587,15451658,338002233071370240,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/338002970635563008,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[11,25]}],""user_mentions"":[{""id"":606345587,""name"":""Bob R Bogle"",""indices"":[0,10],""screen_name"":""BobRBogle"",""id_str"":""606345587""}]}"
338002768231022592 ,Wharfrat1983,@plurabelle Or the douchebaggy Buck Mulligan. There is no way that guy doesn't exist in real-life. No way.  #yearofulysses,"Fri, 24 May 2013 18:45:14 +0000",24/05/2013 18:45:14,,en,plurabelle,15451658,194015879,338002516325306368,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3278993057/d814870372212b4ce5e651a23f6eaf48_normal.jpeg,http://twitter.com/Wharfrat1983/statuses/338002768231022592,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[108,122]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
338002516325306368 ,plurabelle,"@Wharfrat1983 #yearofulysses Yeah, I've definitely met my share of humorless SDs and awkwardly lurking LBs in bars","Fri, 24 May 2013 18:44:14 +0000",24/05/2013 18:44:14,,en,Wharfrat1983,194015879,15451658,338000787596791808,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/338002516325306368,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[14,28]}],""user_mentions"":[{""id"":194015879,""name"":""Jason"",""indices"":[0,13],""screen_name"":""Wharfrat1983"",""id_str"":""194015879""}]}"
338002233071370240 ,BobRBogle,#yearofulysses I read MB's soliloquy as realistic enough. Dont really get the prehuman thing.,"Fri, 24 May 2013 18:43:06 +0000",24/05/2013 18:43:06,,en,,,606345587,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3636052098/4994bdc3c88d89c29342f3b7879f7d7c_normal.jpeg,http://twitter.com/BobRBogle/statuses/338002233071370240,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[0,14]}],""user_mentions"":[]}"
338000787596791808 ,Wharfrat1983,@plurabelle I think this quote explains why I love Ulysses.  Ulysses is about people I've met before. Its relatable.  #yearofulysses,"Fri, 24 May 2013 18:37:22 +0000",24/05/2013 18:37:22,,en,plurabelle,15451658,194015879,337999760956993536,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3278993057/d814870372212b4ce5e651a23f6eaf48_normal.jpeg,http://twitter.com/Wharfrat1983/statuses/338000787596791808,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[118,132]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
337999950166249472 ,Wharfrat1983,@plurabelle I've met a few women in Kentucky like that... #yearofulysses,"Fri, 24 May 2013 18:34:02 +0000",24/05/2013 18:34:02,,en,plurabelle,15451658,194015879,337999760956993536,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3278993057/d814870372212b4ce5e651a23f6eaf48_normal.jpeg,http://twitter.com/Wharfrat1983/statuses/337999950166249472,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[58,72]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
337999760956993536 ,plurabelle,"#yearofulysses""supposing I riskd having another [kid] not off [Boylan] though...but..Poldy has more spunk in him yes thatd be awfully jolly""","Fri, 24 May 2013 18:33:17 +0000",24/05/2013 18:33:17,,en,,,15451658,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/337999760956993536,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[0,14]}],""user_mentions"":[]}"
337998901518929922 ,BobRBogle,#yearofulysses Word known to all men in S&amp;C. Ellmann's argument in Gabler. I think MB finally begins reconciliation process w LB in P.,"Fri, 24 May 2013 18:29:52 +0000",24/05/2013 18:29:52,,en,,,606345587,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3636052098/4994bdc3c88d89c29342f3b7879f7d7c_normal.jpeg,http://twitter.com/BobRBogle/statuses/337998901518929922,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[0,14]}],""user_mentions"":[]}"
337998870971813888 ,plurabelle,"@Wharfrat1983 #yearofulysses No, yr noncritical view is important,there's an embarrassing danger of missing the point through too much crit","Fri, 24 May 2013 18:29:45 +0000",24/05/2013 18:29:45,,en,Wharfrat1983,194015879,15451658,337998095977684992,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/337998870971813888,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[14,28]}],""user_mentions"":[{""id"":194015879,""name"":""Jason"",""indices"":[0,13],""screen_name"":""Wharfrat1983"",""id_str"":""194015879""}]}"
337998095977684992 ,Wharfrat1983,"I feel like I'm bring the intelligence level of this whole #yearofulysses way down  :-/  yikes.. This is why I catalog books, not study them","Fri, 24 May 2013 18:26:40 +0000",24/05/2013 18:26:40,,en,,,194015879,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/3278993057/d814870372212b4ce5e651a23f6eaf48_normal.jpeg,http://twitter.com/Wharfrat1983/statuses/337998095977684992,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[59,73]}],""user_mentions"":[]}"
337997619605413889 ,plurabelle,"#yearofulysses the idea of ""yes"" as both a basic joining and a self-satisfaction/self-indulgence is maybe a way to think of P as ""prehuman""","Fri, 24 May 2013 18:24:46 +0000",24/05/2013 18:24:46,,en,,,15451658,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/337997619605413889,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[0,14]}],""user_mentions"":[]}"
337997421781086210 ,mchlstvns,"@plurabelle Also, B and S's free-indirect-discourse begin in U with ""yrself as others see you,"" which to me implies an ethics #yearofulysses","Fri, 24 May 2013 18:23:59 +0000",24/05/2013 18:23:59,,en,plurabelle,15451658,242180541,337996550452178944,&lt;a href=&quot;http://twitter.com/download/android&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1777407725/ms_normal.jpg,http://twitter.com/mchlstvns/statuses/337997421781086210,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[126,140]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
337996550452178944 ,plurabelle,"#yearofulysses Yes, I do think that S&amp;C is mb the turning point when S realizes he needs a mate, intellectually &amp; otherwise","Fri, 24 May 2013 18:20:31 +0000",24/05/2013 18:20:31,,en,,,15451658,,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/337996550452178944,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[0,14]}],""user_mentions"":[]}"
337996265549860864 ,earth2leo,"RT @arnoldgoldman: ""@mvp1922: #yearofulysses So is she masturbating? She just got her period earlier in the episode."" Class this week assured me it's possible.","Fri, 24 May 2013 18:19:24 +0000",24/05/2013 18:19:24,,en,,,15372342,,&lt;a href=&quot;http://www.tweetdeck.com&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/2616786942/ayf0e2mef0yk1czg1877_normal.jpeg,http://twitter.com/earth2leo/statuses/337996265549860864,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[30,44]}],""user_mentions"":[{""id"":334084186,""name"":""Arnold Goldman"",""indices"":[3,17],""screen_name"":""arnoldgoldman"",""id_str"":""334084186""},{""id"":591539889,""name"":""Modernist Versions"",""indices"":[20,28],""screen_name"":""mvp1922"",""id_str"":""591539889""}]}"
337996112868806656 ,plurabelle,@plurabelle #yearofulysses And both are still true of Bloom too,"Fri, 24 May 2013 18:18:47 +0000",24/05/2013 18:18:47,,en,plurabelle,15451658,15451658,337995896572755969,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/2768857103/e447d19637e214d7da9cfbaeae079ab4_normal.jpeg,http://twitter.com/plurabelle/statuses/337996112868806656,"{""urls"":[],""hashtags"":[{""text"":""yearofulysses"",""indices"":[12,26]}],""user_mentions"":[{""id"":15451658,""name"":""Laura Hensch"",""indices"":[0,11],""screen_name"":""plurabelle"",""id_str"":""15451658""}]}"
